asin,count,star
B007A3JVV4,19,4.2631578947368425
B007A3LZMM,5,4
B007A47DFY,5,5
B007A4BE2W,7,3.4285714285714284
B007A7W56S,7,3.7142857142857144
B007A8YI0S,43,4.72093023255814
B007A9OUYQ,7,4.857142857142857
B007AB5YT4,6,3.5
B007AFUXXW,6,4.5
B007AH59JS,54,4.222222222222222
B007AITSM6,5,3
B007AJ6K8A,25,4.52
B007AJ9KSM,6,4.166666666666667
B007AK4AC2,5,4.6
B007AKEURC,10,4.8
B007AM2Y3M,12,4.666666666666667
B007APC71I,23,4.304347826086956
B007ASMJ2M,14,3.642857142857143
B007ATO29Y,8,4.375
B007B4USC8,10,4.5
B007B5DLRG,5,5
B007B91XM2,5,3.4
B007B9K8U0,8,4.75
B007BFXHTI,10,4.4
B007BFY8QO,36,4.388888888888889
B007BG9Z5W,14,4.928571428571429
B007BHXBQ0,90,4.411111111111111
B007BJQ60G,5,3.6
B007BKPR7I,10,4.8
B007BLA088,5,5
B007BLNDLO,29,3.8620689655172415
B007BLNDMS,5,4.4
B007BP197A,5,4.8
B007BQCQ2G,10,4.3
B007BSEJRE,7,4.714285714285714
B007BTIR58,5,4.2
B007BTMPBU,7,3.857142857142857
B007BWOCY0,10,4.4
B007BWR9N6,16,3.625
B007BX7TOE,8,4.75
B007BX8DIU,5,5
B007BXKYGE,5,3.8
B007BYEF5E,18,4.333333333333333
B007BZ5CUA,38,4
B007BZ5CUU,33,4.090909090909091
B007C1I9AS,8,4.25
B007C1I9DA,12,4.5
B007C1M8BO,15,4.6
B007C1MBDY,7,4.428571428571429
B007C22YQC,9,4.444444444444445
B007C2B5ZI,11,3.5454545454545454
B007C2E938,28,4.392857142857143
B007C2E942,7,3.857142857142857
B007C2ISS0,5,4.8
B007C2PV4E,22,4.363636363636363
B007C2PV4O,15,4.066666666666666
B007C2PV5I,17,3.7058823529411766
B007C2PV5S,15,3.6666666666666665
B007C2PV62,10,4.4
B007C38LNQ,21,3.9523809523809526
B007C38N66,5,4.4
B007C3KM88,9,3.888888888888889
B007C3X3OS,10,4.8
B007C3ZILY,9,4.222222222222222
B007C7CQ2E,12,3.8333333333333335
B007C7WXYA,8,4.125
B007C7XEMA,5,4.2
B007C7Y74O,5,4.8
B007C836ZY,5,4.8
B007C8373K,7,4.857142857142857
B007C8PUP8,50,4.28
B007CB6PY0,7,4.714285714285714
B007CB8R4Q,9,4
B007CB9ENY,6,4.333333333333333
B007CB9VN2,6,4.666666666666667
B007CBA2SU,8,4.25
B007CDDF2S,7,4.428571428571429
B007CEHM0I,7,4.571428571428571
B007CFCWA2,6,4.333333333333333
B007CFCWD4,8,4.125
B007CFCXTW,6,4.333333333333333
B007CFCYZA,5,4
B007CGGVBM,6,4
B007CGWSS2,12,3.75
B007CJLUJC,10,3.7
B007CLTRFY,5,4
B007CM8OSE,7,4.428571428571429
B007CMNV3C,6,3
B007CNG96C,16,4.25
B007CNHX7Q,10,4.3
B007CPH53Q,16,4.375
B007CRR6XS,12,4.083333333333333
B007CRR6Y2,19,4.315789473684211
B007CTQTK2,5,4
B007CU8J7W,8,4.5
B007CU971Y,7,4.571428571428571
B007CU98VS,5,4.6
B007CVK41K,10,4.6
B007CVURJ4,33,3.878787878787879
B007CVURMQ,5,4.8
B007CVUSH0,11,3.1818181818181817
B007D0MF26,6,4.833333333333333
B007D3YN5A,5,3.8
B007D3YRU6,8,4.875
B007D409PM,6,4.166666666666667
B007D4ISH8,6,4.5
B007D7F4Z4,8,3.75
B007DCE5UO,6,4.833333333333333
B007DIYGT8,7,3.857142857142857
B007DJUHRW,8,4.5
B007DKZEII,6,4.666666666666667
B007DLVLAW,97,4.587628865979381
B007DLVLC0,6,5
B007DLVLDY,10,4.2
B007DM6S72,14,4.285714285714286
B007DMTXCO,7,3.5714285714285716
B007DVHLEC,9,4.222222222222222
B007E5AGBM,6,4.166666666666667
B007E5AGWG,5,4.2
B007E5AHFW,10,3.9
B007E5AHG6,16,4.4375
B007E5B8UU,6,4.833333333333333
B007E6A50S,15,4.6
B007E6RTMK,21,4.523809523809524
B007EDE5Y8,9,4.555555555555555
B007EDSN64,5,4.2
B007EDZDXA,6,4.333333333333333
B007EEB4P0,8,4.5
B007EFFRPM,6,3.8333333333333335
B007EGWX8A,5,3.6
B007EH86JY,6,4.333333333333333
B007EJGANG,11,4.454545454545454
B007EK0LXA,7,3.857142857142857
B007EKOSRU,12,4.833333333333333
B007EKPT4Q,12,4.333333333333333
B007EKQCKQ,8,4.625
B007ELV4VC,18,4.111111111111111
B007EN0FL0,6,4.5
B007EN0G7I,7,3.4285714285714284
B007EV6W6O,16,4.1875
B007F1CMGW,13,4.076923076923077
B007F1DSOM,5,3.2
B007F2K18C,5,4.2
B007F52VAA,8,4.625
B007F557CO,8,3.75
B007F59LGC,6,4.5
B007F8P51E,8,4.125
B007F8RINM,7,4.714285714285714
B007FA5EU4,10,4.4
B007FB4ZWG,5,5
B007FCEVM4,13,4.615384615384615
B007FHD8KU,6,5
B007FHHBGM,13,4.846153846153846
B007FHL7S0,7,4.857142857142857
B007FKAYY0,5,4.2
B007FMLOH4,12,4.583333333333333
B007FN6Z3Q,7,4.857142857142857
B007FN8UGQ,8,4.5
B007FN8VKQ,7,4.285714285714286
B007FNCCL0,5,3.8
B007FNIUHK,7,4.428571428571429
B007FO0JZA,7,4
B007FOF16M,5,5
B007FP3MGC,5,4.4
B007FV9OE0,15,3.933333333333333
B007FWELDI,5,4.2
B007FWELF6,5,4.6
B007FWLK2I,5,4
B007FXIDC2,6,4.166666666666667
B007FXO3GC,8,4.5
B007FXZ10Y,11,4.7272727272727275
B007FZIID4,5,4.2
B007G0J38M,5,3.4
B007G0TWI8,12,3.8333333333333335
B007G0UQ4W,10,4.2
B007G11MHG,6,4.5
B007G3F3TW,7,3.7142857142857144
B007G4KTBI,7,3.2857142857142856
B007G4LBKQ,16,4.5625
B007G4LY1W,9,3.888888888888889
B007G4MYXE,11,4.909090909090909
B007G4ZPPI,10,4.4
B007G9ABCA,56,3.75
B007G9S21W,11,4.818181818181818
B007GACL1I,10,4.7
B007GAP7HI,6,3.8333333333333335
B007GB5W0O,16,4.8125
B007GB6WHQ,49,4.1020408163265305
B007GB8EYK,19,4.631578947368421
B007GBCRA2,16,4.6875
B007GBH7D4,15,4.6
B007GBIWZ6,10,4.5
B007GBIX0A,5,4.8
B007GC8BUG,6,3.3333333333333335
B007GCBLVM,6,4.666666666666667
B007GCQ7UM,6,4.5
B007GE37Y4,7,3.7142857142857144
B007GED9CO,5,4.4
B007GGBZYG,7,4
B007GHFXIE,5,3.8
B007GHG2DY,18,3.611111111111111
B007GHG75M,7,4.285714285714286
B007GIQHBA,19,4.631578947368421
B007GKMG3G,6,4.333333333333333
B007GNHZMU,7,3.7142857142857144
B007GON8RA,12,3.5833333333333335
B007GP7AWS,31,4.483870967741935
B007GQ0PE2,7,3.857142857142857
B007GQ12E4,9,4.333333333333333
B007GQNQUW,8,4.875
B007GQNT72,5,4.4
B007GQQADC,55,4.4363636363636365
B007GR68ZG,5,5
B007GR6AF4,6,4
B007GTDB7M,6,4.833333333333333
B007GWTCQI,7,4.571428571428571
B007H2L508,16,4.4375
B007H36WDC,7,4
B007H3TMMA,5,4.4
B007H418M6,6,4.5
B007H4NAGI,6,2.6666666666666665
B007H4NAIG,14,4.071428571428571
B007H5QC4O,9,4.777777777777778
B007H5SLUW,6,4
B007H68L10,37,4.162162162162162
B007HB6W7A,5,3.6
B007HB6W98,14,4.142857142857143
B007HBPNGG,5,2.4
B007HDSCTE,7,4.285714285714286
B007HERD70,6,3.3333333333333335
B007HERMKI,5,4.8
B007HES1LM,6,4
B007HI95NG,5,4.6
B007HICH5Y,7,3.857142857142857
B007HJEF6W,54,4.481481481481482
B007HJG36M,56,3.892857142857143
B007HJG4CA,19,4.526315789473684
B007HLCUIK,9,4.444444444444445
B007HLYQPU,7,4.714285714285714
B007HNAC2Y,6,4
B007HNBWEQ,6,3.5
B007HND8WU,6,3.3333333333333335
B007HNDP2S,8,4.625
B007HOMCJE,6,3
B007HON6SA,16,4.25
B007HON75C,55,3.709090909090909
B007HOT77O,19,4.2105263157894735
B007HP1BH2,8,4.25
B007HR877C,28,4.071428571428571
B007HWU7CK,13,3.230769230769231
B007HXMQXM,24,2.5833333333333335
B007HY3GWG,47,4.0212765957446805
B007HYZQZQ,13,3.6923076923076925
B007HZOK5W,15,3.6
B007I34R60,11,4.090909090909091
B007I5O150,28,4.285714285714286
B007I7XPEQ,6,4.5
B007I8G8A8,10,4.1
B007I8N6AS,9,4.444444444444445
B007IBV4G8,9,4.111111111111111
B007IDEBO8,5,3.4
B007IDFK7A,11,3.909090909090909
B007IDM66I,6,3.8333333333333335
B007IDQ7AY,33,4.212121212121212
B007IFQ7FW,10,5
B007IFVF1I,9,4.333333333333333
B007IGQ7F6,23,3.391304347826087
B007IGXBKU,6,5
B007IH1YOE,5,3
B007IH20JC,5,3
B007IH3IPW,10,4.5
B007IH3Z00,6,4.333333333333333
B007IH9P4A,9,3.6666666666666665
B007IJ7932,5,4.8
B007IJXBTS,12,4.583333333333333
B007IJZLDM,5,4
B007IKQVJY,5,4.2
B007IL1X3M,7,4.857142857142857
B007IM6W00,6,4.666666666666667
B007IM6YA8,5,4.6
B007IM7LKA,5,4
B007IO7ZHC,5,4.6
B007IOEBMY,6,4.5
B007IOFCPO,5,4.6
B007IOZFLU,5,4.4
B007IPWX5U,6,4
B007IRM196,11,4.636363636363637
B007IRM1A0,10,4.6
B007IRN0MI,5,4
B007IRZFD0,5,4.6
B007IRZOM2,5,3.8
B007IS5ITU,10,3.9
B007IVNP6U,7,4.714285714285714
B007IXAF52,8,3.5
B007IXAFU2,5,4.8
B007IXCPHS,5,4
B007J2ETUY,5,4.8
B007J3MTH8,5,3.6
B007J9CHOM,7,3.5714285714285716
B007JBJPOA,8,3.375
B007JEHD5A,13,3.4615384615384617
B007JEI2N2,5,4.4
B007JEW2XS,6,4.666666666666667
B007JF0UEK,6,4.5
B007JF0UFO,6,4.166666666666667
B007JFNNXA,8,4.375
B007JFO35W,6,4.333333333333333
B007JFZM7K,5,3.8
B007JFZMAC,7,4
B007JFZMOI,5,3
B007JG2BXW,9,3.6666666666666665
B007JKW5L6,6,4.333333333333333
B007JLALS4,15,4.066666666666666
B007JLWV3C,6,3.3333333333333335
B007JN3IHI,7,4.714285714285714
B007JNFLEG,13,3.5384615384615383
B007JNH6SU,7,4.428571428571429
B007JO68KQ,5,4.6
B007JO692S,7,3.2857142857142856
B007JO6HBG,8,4.5
B007JO6HF2,8,4.5
B007JO6UJK,28,4.392857142857143
B007JP94EW,6,4
B007JPJD6G,19,4.315789473684211
B007JPT60O,40,3.9
B007JRNNQK,5,3.2
B007JS4B8I,6,3.6666666666666665
B007JS5902,7,4.857142857142857
B007JTV5GI,57,4.315789473684211
B007JTYJRK,10,3.7
B007JU2L6U,10,3.2
B007JVB1TW,5,5
B007JVBGZG,6,4.333333333333333
B007JWB11E,5,4.2
B007JWP548,5,4
B007JX1OAQ,50,4.4
B007JXPN9O,6,4
B007JYSFR0,6,3.3333333333333335
B007JZ4QW2,5,3.6
B007JZ983Y,5,5
B007K16XKI,5,3.4
B007K1OJVS,6,3.6666666666666665
B007K5E3BA,42,4.333333333333333
B007K5E3CO,10,4.4
B007K5E3GA,6,4.5
B007K5E3QK,46,4
B007K5VWLY,20,4.45
B007K5VWNW,34,4.382352941176471
B007K5VWO6,6,4.666666666666667
B007K7YX68,7,4
B007K8RSBY,11,4.090909090909091
B007K99YGU,10,4.4
B007K9A3JC,29,3.9655172413793105
B007K9UV9E,6,4.833333333333333
B007KALT3U,14,3.7857142857142856
B007KF1JZS,16,4.625
B007KF1LKQ,34,4.470588235294118
B007KF206K,6,4.166666666666667
B007KMQ4R4,5,4.6
B007KPEZRM,13,4.923076923076923
B007KQNBIK,5,5
B007KQO0K8,20,3.9
B007KQRSZM,83,3.4457831325301207
B007KR07ZY,37,3.135135135135135
B007KREYFI,5,4.6
B007KSNH1Y,7,3.857142857142857
B007KU4FMW,6,4.666666666666667
B007KW9A2U,5,3.2
B007KXAB68,6,4.666666666666667
B007KXZM76,5,4
B007KZG99Y,5,4.2
B007L2YWOK,6,2.6666666666666665
B007L3K2O8,5,4.8
B007L4GSZE,5,4.4
B007L6FB3C,13,3.6153846153846154
B007L6FI12,5,3.4
B007L6GBZ4,12,3.3333333333333335
B007L6IDHS,80,3.975
B007L6OOK8,39,4.205128205128205
B007L6UF2O,7,4
B007L8A88S,8,3.625
B007LDFURC,7,4.428571428571429
B007LF1BVY,9,3.6666666666666665
B007LHRA8K,8,4.25
B007LNBWYW,6,4.166666666666667
B007LO0B5W,6,4.666666666666667
B007LOTZ5Y,18,3.888888888888889
B007LPN3O2,17,4.235294117647059
B007LPZ084,9,4.777777777777778
B007LQ8L0M,16,4.625
B007LQG9RO,14,4.5
B007LTV82W,10,4.9
B007LTYC1Q,7,4.285714285714286
B007M2IH6I,5,4.4
B007M4D17G,17,4.352941176470588
B007M4KYK8,5,3.4
B007M82NTO,11,4.636363636363637
B007MBM6J8,7,4.714285714285714
B007MC1H24,8,4
B007MC9WOO,5,4.4
B007MD32LM,11,4.454545454545454
B007MEC3Q6,5,4.8
B007MF0SIA,9,4.222222222222222
B007MFEB60,19,4.315789473684211
B007MFFI6C,7,4.857142857142857
B007MFWM8O,5,5
B007MH6XL4,7,3.857142857142857
B007MHY906,8,4.625
B007MHZRZ2,15,3.8666666666666667
B007MI2IJO,14,4.571428571428571
B007MJINJW,27,4.518518518518518
B007ML9A4C,5,5
B007MLG66W,8,4.375
B007MO63CQ,5,4.4
B007MQYRFO,5,5
B007MRQQLG,6,4.5
B007MRRYT4,10,4.5
B007MRZD7Y,8,4.5
B007MS25NS,7,3.857142857142857
B007MS99QE,5,4.8
B007MSUK3U,12,4.5
B007MTS7K2,7,3.857142857142857
B007MU5HE0,6,4.833333333333333
B007MU5HUE,5,4
B007MU5OIY,5,4.2
B007MU68BQ,5,3.8
B007MVCVZM,7,4.857142857142857
B007MXW7OA,5,4.8
B007MY6S3U,5,3.2
B007MY6S8K,5,4.6
B007MY6SUI,18,4.388888888888889
B007MY6SYO,10,3.9
B007MZHSR4,5,2.8
B007N06CZW,5,3.4
B007N06D1U,5,4.6
B007N06ED2,7,3.5714285714285716
B007N06EF0,8,4
B007N0C1J8,6,4.5
B007N1BVKM,12,4.416666666666667
B007N5Y8F8,6,4.333333333333333
B007N5YASS,10,4.3
B007N71JJ4,68,4.294117647058823
B007N72C9U,8,5
B007N99QHY,55,4.236363636363636
B007NCFWRE,12,3.5
B007NCM5P6,6,3.8333333333333335
B007NDIIBK,6,3
B007NG6NPU,6,3.1666666666666665
B007NG6NWS,6,3.8333333333333335
B007NG6ODG,10,4.4
B007NG75PC,6,4.666666666666667
B007NG789A,5,3.2
B007NLX0ZQ,20,4.65
B007NLX16O,189,4.507936507936508
B007NLX7SQ,17,4.470588235294118
B007NLX91Q,16,4.0625
B007NLXAPG,78,4.269230769230769
B007NLY29E,7,4.857142857142857
B007NM6NFY,38,4.605263157894737
B007NNX43W,6,4.5
B007NPVAN6,6,4.333333333333333
B007NR3FW8,5,4.8
B007NYUVIM,6,4
B007NYZ0E2,6,4
B007NZVY32,5,4.2
B007O0IJUM,20,3.65
B007O0QJIQ,9,4.222222222222222
B007O0TWH6,15,4
B007O26UWE,7,4.285714285714286
B007O2AEF8,11,4.181818181818182
B007O2XSKQ,5,4.2
B007O38I46,7,4.714285714285714
B007O3RY6O,5,4.4
B007O3T0N4,6,3.3333333333333335
B007O5LEOA,10,3.8
B007OAET8I,5,4.4
B007OBR6UA,7,3
B007OOPRO4,5,3.4
B007OPB3E6,5,4.2
B007OPD6M8,6,4
B007OQ8FRS,9,3.6666666666666665
B007OQ8FSM,7,3.7142857142857144
B007OQ9J28,5,5
B007OQ9JLO,14,4.857142857142857
B007OQCSYE,7,4.571428571428571
B007OSAY2U,14,3.7857142857142856
B007OSI9MW,5,4.4
B007OSK0WY,15,4.4
B007OSLMSA,5,2.6
B007OT1QN0,23,3.0869565217391304
B007OTFO4C,7,4.142857142857143
B007OUFMAW,27,4.185185185185185
B007OUVPRG,5,4.4
B007OUVQKC,8,4.625
B007OVO9BO,11,4.363636363636363
B007OWQB00,6,4
B007OWT0VM,7,4.285714285714286
B007OWTNL4,12,3.8333333333333335
B007OWV1KA,13,4.615384615384615
B007OWV1NM,7,4.571428571428571
B007OWVLUU,6,4.5
B007OX0BW8,25,4.44
B007OX0CYK,11,4.909090909090909
B007OX24Y6,7,4.428571428571429
B007OX41QU,8,4.25
B007OX41YW,6,4.5
B007OXCG1C,6,4.833333333333333
B007OXJILI,5,4.8
B007OYE6Y6,5,3.6
B007P0FNWS,9,4
B007P2176M,5,4.8
B007P2IJAE,5,3.6
B007P5JED2,20,3.45
B007P608YK,6,4
B007P76QF4,5,4.8
B007P7AZJ2,6,5
B007P7MZXQ,5,5
B007P83XJ0,12,3.9166666666666665
B007P84S26,43,3.9069767441860463
B007P8EX9E,5,4.6
B007P98ERK,10,4.1
B007P9YX3E,7,4.142857142857143
B007P9YY06,23,4.043478260869565
B007PARVT6,5,4.2
B007PBE1X4,6,3.8333333333333335
B007PBE2XS,5,4.6
B007PBEYJ0,6,4.166666666666667
B007PBO9UY,11,3.4545454545454546
B007PBO9Y0,24,4.333333333333333
B007PCE6N8,6,4.166666666666667
B007PCUSBM,12,4.416666666666667
B007PESQDW,15,4.866666666666666
B007PESQF0,5,4.4
B007PESQKA,21,4.619047619047619
B007PESQKK,26,4.3076923076923075
B007PESRIQ,5,4.4
B007PESS58,5,4.8
B007PFZV7A,7,4.571428571428571
B007PI4N5I,9,4.888888888888889
B007PIQ5UE,10,3.9
B007PJ8146,12,4.75
B007PJC17E,5,2
B007PK5T0Y,5,2.8
B007PKWGJQ,10,4.4
B007PLQVZK,5,4.6
B007PMO8HC,12,4.333333333333333
B007PO2YAI,6,5
B007PSBRKM,5,2.8
B007PSE2ZO,8,4
B007PSE3DA,9,4.666666666666667
B007PSE3GC,9,4.444444444444445
B007PSE812,6,5
B007PSE87Q,17,4.529411764705882
B007PSEBPU,9,3.111111111111111
B007PSG8XS,5,3.8
B007PSHN7I,8,4.25
B007PSOG3C,17,4.470588235294118
B007PT0APE,5,4
B007PWMTT6,7,3.7142857142857144
B007PWO656,6,4.666666666666667
B007PWS6PM,6,5
B007PWSZOO,19,3.3157894736842106
B007PWTJSU,13,4.846153846153846
B007PWTJUS,5,4.6
B007PY0OBO,8,3.375
B007PZ5HWY,7,3.4285714285714284
B007Q0YM0Q,11,4.363636363636363
B007Q1ZVEG,5,3.8
B007Q2DJUS,5,4.2
B007Q439JM,5,5
B007Q4Q0Z2,9,4.222222222222222
B007Q4ZFMQ,6,4.166666666666667
B007Q7OTA2,7,2.857142857142857
B007QB4LOW,12,4.083333333333333
B007QJ3C08,8,4.75
B007QS8ZPQ,13,3.076923076923077
B007QSQKX0,9,3.6666666666666665
B007QSV06M,7,4.142857142857143
B007QTN2HQ,6,4.5
B007QTN2NA,8,4.375
B007QTNX20,7,5
B007QUK1VK,7,4.285714285714286
B007QUKSN6,9,4.666666666666667
B007QV9Y3U,5,3.6
B007QWFJT2,8,4
B007QWFQRM,5,4.6
B007QWI14C,6,4.5
B007QX7HXC,6,4.666666666666667
B007QX8ZL0,8,3.125
B007QXBSA0,5,3.6
B007QXDY3O,7,2.857142857142857
B007QZ9PG2,12,3.8333333333333335
B007R0JHZU,17,3.7058823529411766
B007R1EJ5C,6,4
B007R1OLUK,5,4.6
B007R6AKIC,9,4.333333333333333
B007R6BZGI,8,4.5
B007R6GGKS,12,3.6666666666666665
B007R6PLHW,8,4.625
B007R6RWY2,5,4.2
B007R6WGR0,6,4.5
B007R7409G,6,4.833333333333333
B007R74EGA,9,4.333333333333333
B007R8M8DA,6,4.333333333333333
B007R9W38E,6,4.166666666666667
B007RAGM94,24,4.666666666666667
B007RB90X8,19,3.8947368421052633
B007RBDKN4,10,4.2
B007RBGQDK,10,4.4
B007RD9DS8,217,3.903225806451613
B007RFDRI8,8,3.75
B007RFF2FY,15,4.066666666666666
B007RGCS5K,23,4.478260869565218
B007RGE1NW,25,3.88
B007RI9RY8,6,4
B007RIK8GE,5,4.6
B007RIPQTS,6,4.666666666666667
B007RJYL70,6,5
B007RKF0DI,6,4.166666666666667
B007RKG9CE,19,3.736842105263158
B007RKIZLW,9,4.666666666666667
B007RKKREU,5,4.4
B007RMBEMC,5,4.4
B007RMQD96,6,4.5
B007RMQDLY,7,4
B007RN8A96,8,3.625
B007RNE6JO,5,5
B007RNYBK8,7,4
B007ROPYJY,19,3.3684210526315788
B007ROTR38,6,4.666666666666667
B007RQ8PX4,6,3.6666666666666665
B007RT6KRE,6,4.333333333333333
B007RT6L64,17,4.294117647058823
B007RT6RL8,10,4.8
B007RTYN5K,6,4.166666666666667
B007RU5B46,6,4.5
B007RU5CVS,7,3.2857142857142856
B007RW2IZE,5,4.4
B007RW833U,6,3.5
B007RWC9MQ,6,4.5
B007RWZHXO,6,4.166666666666667
B007RX1UYI,5,3
B007RX4C5M,6,3.8333333333333335
B007RXN6J0,9,4.444444444444445
B007RYVBKU,5,3.6
B007RZ6PEQ,6,4.833333333333333
B007S0ZCG2,5,4.4
B007S34O7C,5,4
B007S3N6I0,7,4.428571428571429
B007S3QWKO,7,3.142857142857143
B007S5WHJW,8,4.125
B007S70KM6,8,4.125
B007S8DZK4,5,3
B007S9UBKA,6,4.166666666666667
B007S9UNRG,5,4.8
B007SAHLW0,13,3.6153846153846154
B007SB43WK,12,4.75
B007SBBMQK,8,4.75
B007SBXPR4,5,4.6
B007SH22XQ,9,4.333333333333333
B007SH274U,6,4.166666666666667
B007SJRENM,6,4.833333333333333
B007SLT0KK,5,3.8
B007SLUC8O,7,4.285714285714286
B007SM2M2W,5,4.2
B007SOTREQ,6,3.6666666666666665
B007SOU7YK,17,4.294117647058823
B007SP8Y62,14,4.785714285714286
B007SQJEJ2,7,4.285714285714286
B007SRSZUU,25,3.96
B007SRZNQE,12,4.166666666666667
B007ST22UM,15,3.933333333333333
B007ST6M9E,5,4.2
B007ST73DS,8,3.25
B007SUTYB6,11,4.2727272727272725
B007SUZF5U,6,4.666666666666667
B007SUZGNG,12,4.333333333333333
B007SUZGRW,5,3.6
B007SUZGUO,7,4
B007SV4K0A,5,4.2
B007SWKY90,8,4
B007SWL0AM,7,4.428571428571429
B007SX1A1A,8,3.5
B007SXN5QI,15,2.8
B007SXSQA8,5,3.8
B007SYKBXM,11,4.090909090909091
B007SZL8MO,10,4.5
B007T2UH1E,31,4.258064516129032
B007T3NU7Q,7,3.4285714285714284
B007T4AUO6,5,3.4
B007T4NON0,10,4.1
B007T4WQ4S,19,4.157894736842105
B007T4WQ52,21,4.380952380952381
B007T4WR4M,15,4.4
B007T4WS64,14,4.428571428571429
B007T4WT4U,9,3.7777777777777777
B007T4WTP4,5,4.2
B007T5M51G,28,4.535714285714286
B007T8R0IQ,5,4.6
B007T9DMU0,5,4.4
B007TBJ8PG,5,5
B007TCL7L8,50,4.48
B007TD9QQA,5,5
B007TDNRXI,13,3.5384615384615383
B007TFKY5U,21,4.428571428571429
B007TH46AC,5,3.2
B007THDXMY,10,3.4
B007TI2QT4,6,4.5
B007TI2QTE,30,4.266666666666667
B007TIR5DQ,5,4.4
B007TJBPVI,7,4.428571428571429
B007TLRFUQ,8,4.25
B007TQ26CI,47,3.6382978723404253
B007TQNVU4,5,4.4
B007TQTWZ2,14,4.357142857142857
B007TQYBKS,8,3.625
B007TUXNLW,24,4.208333333333333
B007TYGEBE,7,4
B007TYPQWW,7,3
B007U1TMB0,5,3.8
B007U1XMUC,15,4.2
B007U4PQRQ,8,4.5
B007U8EC5Y,27,3.814814814814815
B007U9GSBY,14,4.071428571428571
B007UIWXL4,14,4.285714285714286
B007UKJ9WS,7,4.428571428571429
B007ULQ3NA,25,4.32
B007ULRR0S,7,4.428571428571429
B007ULX0FO,12,4.666666666666667
B007ULXFUO,13,4.615384615384615
B007UM5IAI,10,3.9
B007UMC2KM,8,4.25
B007UMD8UU,13,4.769230769230769
B007UMD90Y,12,4.916666666666667
B007UMD922,9,5
B007UMD986,7,5
B007UMD9F4,7,5
B007UMD9GS,18,4.277777777777778
B007UMD9LS,5,4.8
B007UMD9MC,6,5
B007UMD9MM,6,4.833333333333333
B007UMDB02,36,4.638888888888889
B007UMDC3S,5,3.8
B007UMDERM,7,4.571428571428571
B007UMDFHG,5,4.8
B007UMDGXY,11,4.909090909090909
B007UMEWZ0,13,2.769230769230769
B007UMO5LG,7,3.857142857142857
B007UNJLN2,5,4.4
B007UNSE4Y,8,4.875
B007UNSEKS,25,4.44
B007UNSEL2,20,4.15
B007UNSEM6,8,4.5
B007UNSF3E,42,4.4523809523809526
B007UNSF3O,25,4.64
B007UNSJ3A,7,4.142857142857143
B007USKKPK,19,4.473684210526316
B007UT4XZM,27,4.2592592592592595
B007UT50WC,7,4.285714285714286
B007UT52HA,8,4.625
B007UT5VRQ,8,4.5
B007UUB33Q,8,3.75
B007UX8LPG,25,4.44
B007UXMQXO,18,4.888888888888889
B007UZO6GC,6,3.6666666666666665
B007V03I8S,10,4.6
B007V2L82Y,5,4.6
B007V2Y7YA,6,4.666666666666667
B007V4YJN2,5,4.2
B007V5N4W8,5,4.6
B007V61S2K,30,4.166666666666667
B007V65FYM,21,4.428571428571429
B007V7ME0E,31,3.870967741935484
B007V7MS3W,5,4.4
B007V8FGD0,7,3.7142857142857144
B007V9OAWM,7,4
B007VA0R4G,5,4.6
B007VAJYKE,5,4.6
B007VBC29I,5,3.6
B007VCCKPS,11,4.363636363636363
B007VDEFCS,25,4.36
B007VDFENM,23,4.217391304347826
B007VDFERS,9,3.7777777777777777
B007VDFEVO,43,4.186046511627907
B007VDFF0O,34,4.411764705882353
B007VDJSQ6,22,4.2727272727272725
B007VFHOQ0,6,3.8333333333333335
B007VH1TQ4,7,4.857142857142857
B007VHURYY,8,3.875
B007VHW4Q8,7,4
B007VICM1Y,7,4
B007VIWFXO,48,4.354166666666667
B007VMCFEY,5,4.4
B007VMCFLC,6,4.166666666666667
B007VMGFJU,8,3.75
B007VMY5LA,12,4.166666666666667
B007VNA5KE,6,4.833333333333333
B007VONM1C,6,4.5
B007VONM1W,6,3.6666666666666665
B007VOO3XS,11,4.181818181818182
B007VOP10W,5,5
B007VP2DBG,7,4.428571428571429
B007VQH4VO,5,4.2
B007VQNFNK,5,3.6
B007VSSXQW,5,4.4
B007VSWKNE,6,3.3333333333333335
B007VT99Z0,7,4.857142857142857
B007VTV0NE,6,4.166666666666667
B007VU1FU6,5,2.6
B007VU1H2W,5,4.2
B007VU1KK6,9,2.888888888888889
B007VU1KNI,11,2.727272727272727
B007VUGQBO,26,4.6923076923076925
B007VUIM5C,8,3.875
B007VUKGLK,5,5
B007VUKTW6,9,4
B007VUOU76,20,4.6
B007VUZKZ2,5,3.8
B007VV4Q8I,10,4.2
B007VVVU32,6,4.333333333333333
B007VW6CTI,12,4
B007VWN38G,10,3.5
B007VX87FO,5,4.2
B007VXNU0Q,9,4.666666666666667
B007W0XI32,5,3.8
B007W0XIFU,16,3.625
B007W0XLS4,6,4.166666666666667
B007W0XSUK,8,3.375
B007W0XUQW,20,4.2
B007W0XV8Y,13,3.230769230769231
B007W2FZEK,31,4.741935483870968
B007W2G7E2,72,4.722222222222222
B007W2QTCC,6,4.666666666666667
B007W2R0Q6,8,3.875
B007W2R71Y,10,3.5
B007W2R8X6,21,3.380952380952381
B007W3EZKO,6,4.666666666666667
B007W4UW0U,7,3.4285714285714284
B007W9YZ9O,5,4
B007W9Z7S2,20,4.2
